Archivo,seoTitle,seoDescription,kw1,kw2,kw3
content/posts/2020-03-05-la-aepd-publica-un-modelo-de-informe-para-ayudar-a-las-empresas-a-realizar-evaluaciones-impacto-en-la-proteccion-de-datos.mdx,AEPD 2026: La AEPD publica un modelo de | Derecho Artificial,La AEPD publica un modelo de informe para ayudar a las empresas a realizar evaluaciones impacto en la 2026.,AEPD,Es,Guia
content/posts/2020-03-12-la-aepd-publica-un-informe-sobre-los-tratamientos-de-datos-en-relacion-con-el-covid-19.mdx,AEPD 2026: La AEPD publica un informe | Derecho Artificial,"La AEPD publica un informe sobre los tratamientos de datos en relación con el COVID-19 AEPD Jue, 2026.",AEPD,Es,Publica
content/posts/2020-03-16-comunicado-de-la-aepd-en-relacion-con-webs-y-apps-que-ofrecen-autoevaluaciones-y-consejos-sobre-el-coronavirus.mdx,AEPD 2026: Comunicado de la AEPD en | Derecho Artificial,Comunicado de la AEPD en relación con webs y apps que ofrecen autoevaluaciones y consejos sobre el 2026.,AEPD,Es,Comunicado
content/posts/2020-03-16-la-aepd-aprueba-las-primeras-normas-corporativas-vinculantes-en-el-marco-del-rgpd.mdx,RGPD 2026: La AEPD aprueba las primeras | Derecho Artificial,"La AEPD aprueba las primeras normas corporativas vinculantes en el marco del RGPD AEPD Lun, 16/03/2020 2026.",RGPD,AEPD,Es
content/posts/2020-03-26-comunicado-de-la-aepd-sobre-apps-y-webs-de-autoevaluacion-del-coronavirus.mdx,AEPD 2026: Comunicado de la AEPD sobre | Derecho Artificial,"Comunicado de la AEPD sobre apps y webs de autoevaluación del Coronavirus AEPD Jue, 26/03/2020 La 2026.",AEPD,Es,Comunicado
content/posts/2020-04-03-la-aepd-publica-la-evaluacion-de-los-primeros-tres-anos-de-su-programa-de-teletrabajo-y-su-plan-de-igualdad.mdx,AEPD 2026: La AEPD publica la | Derecho Artificial,La AEPD publica la evaluación de los primeros tres años de su Programa de teletrabajo y su Plan de 2026.,AEPD,Es,Publica
content/posts/2020-04-08-la-aepd-publica-recomendaciones-orientadas-a-evitar-el-acceso-de-menores-a-contenido-inapropiado-en-internet.mdx,AEPD 2026: La AEPD publica análisis y | Derecho Artificial,La AEPD publica recomendaciones orientadas a evitar el acceso de menores a contenido inapropiado en 2026.,AEPD,Es,Publica
content/posts/2020-04-30-comunicado-de-la-aepd-en-relacion-con-la-toma-de-temperatura-por-parte-de-comercios-centros-de-trabajo-y-otros-establecimientos.mdx,AEPD 2026: Comunicado de la AEPD en | Derecho Artificial,"Comunicado de la AEPD en relación con la toma de temperatura por parte de comercios, centros de 2026.",AEPD,Es,Comunicado
content/posts/2020-05-04-la-notificacion-de-quiebras-de-seguridad-se-triplica-en-2019-consolidando-la-obligacion-establecida-por-el-reglamento.mdx,AEPD 2026: La notificación de quiebras | Derecho Artificial,"La notificación de quiebras de seguridad se triplica en 2019, consolidando la obligación.",AEPD,Es,Notificación
content/posts/2020-05-07-la-aepd-publica-un-estudio-en-el-que-analiza-distintas-tecnologias-para-luchar-contra-el-coronavirus-y-sus-riesgos-para-la-privacidad.mdx,AEPD 2026: La AEPD publica un estudio | Derecho Artificial,La AEPD publica un estudio en el que analiza distintas tecnologías para luchar contra el coronavirus y 2026.,AEPD,Es,Publica
content/posts/2020-05-08-la-aepd-publica-un-informe-en-el-que-analiza-la-utilizacion-del-reconocimiento-facial-para-realizar-examenes.mdx,AEPD 2026: La AEPD publica un informe | Derecho Artificial,La AEPD publica un informe en el que analiza la utilización del reconocimiento facial para realizar 2026.,AEPD,Es,Publica
content/posts/2020-05-13-la-aepd-publica-recomendaciones-de-privacidad-en-relacion-con-la-tecnologia-5g.mdx,AEPD 2026: La AEPD publica análisis y | Derecho Artificial,"La AEPD publica recomendaciones de privacidad en relación con la tecnología 5G AEPD Mié, 13/05/2020 El 2026.",AEPD,Es,Publica
content/posts/2020-05-19-la-campana-por-todo-lo-que-hay-detras-recibe-el-premio-a-la-mejor-campana-institucional-de-publicidad-online-en-los-premios-de-internet.mdx,AEPD 2026: La campaña ‘Por todo lo que | Derecho Artificial,La campaña ‘Por todo lo que hay detrás’ recibe el premio a la mejor campaña institucional de.,AEPD,Es,Campaña
content/posts/2020-05-28-la-aepd-analiza-en-un-informe-el-uso-de-sistemas-de-reconocimiento-facial-por-parte-de-las-empresas-de-seguridad-privada.mdx,AEPD 2026: La AEPD analiza en un | Derecho Artificial,La AEPD analiza en un informe el uso de sistemas de reconocimiento facial por parte de las empresas de 2026.,AEPD,Es,Analiza
content/posts/2020-05-29-webinario-innovacion-proteccion-de-datos-y-salud-i-soluciones-tecnologicas-para-combatir-la-covid-19.mdx,"AEPD 2026: Webinario ‘Innovación, | Derecho Artificial","Webinario ‘Innovación, protección de datos y salud (I)’. Soluciones tecnológicas para combatir la.",AEPD,Es,Webinario
content/posts/2020-06-02-la-aepd-analiza-por-primera-vez-el-cumplimiento-de-la-proteccion-de-datos-en-el-ambito-de-la-atencion-sociosanitaria.mdx,AEPD 2026: La AEPD analiza por primera | Derecho Artificial,La AEPD analiza por primera vez el cumplimiento de la protección de datos en el ámbito de la atención 2026.,AEPD,Es,Analiza
content/posts/2020-06-05-la-aepd-suscribe-la-declaracion-de-teletrabajo-e-innovacion-de-women-in-a-legal-world-como-parte-de-su-plan-de-sostenibilidad.mdx,AEPD 2026: La AEPD suscribe la | Derecho Artificial,La AEPD suscribe la ‘Declaración de teletrabajo e innovación’ de Women in a Legal World como parte de 2026.,AEPD,Es,Suscribe
content/posts/2020-06-09-la-aepd-presenta-facilita-emprende-para-ayudar-a-startups-y-personas-emprendedoras-a-cumplir-la-normativa-de-proteccion-de-datos.mdx,AEPD 2026: La AEPD presenta ‘Facilita | Derecho Artificial,La AEPD presenta ‘Facilita Emprende’ para ayudar a startups y personas emprendedoras a cumplir la 2026.,AEPD,Es,Guia
content/posts/2020-06-15-asistencia-a-las-jornadas-sobre-teletrabajo-nuevos-modelos-de-trabajo-nuevos-liderazgos.mdx,AEPD 2026: Asistencia a las Jornadas | Derecho Artificial,"Asistencia a las Jornadas sobre teletrabajo: ‘Nuevos modelos de trabajo, nuevos liderazgos’ AEPD 2026.",AEPD,Es,Asistencia
content/posts/2020-06-18-comunicado-de-la-aepd-sobre-la-informacion-acerca-de-tener-anticuerpos-de-la-covid-19-para-la-oferta-y-busqueda-de-empleo.mdx,AEPD 2026: Comunicado de la AEPD sobre | Derecho Artificial,Comunicado de la AEPD sobre la información acerca de tener anticuerpos de la COVID-19 para la 2026.,AEPD,Es,Comunicado
content/posts/2020-06-23-comunicado-sobre-la-participacion-de-la-aepd-en-la-app-de-notificacion-de-contactos-de-riesgo-por-covid-19.mdx,AEPD 2026: Comunicado sobre la | Derecho Artificial,Comunicado sobre la participación de la AEPD en la app de notificación de contactos de riesgo por 2026.,AEPD,Es,Comunicado
content/posts/2020-06-23-la-aepd-publica-un-listado-con-los-equivocos-mas-comunes-relacionados-con-el-uso-de-la-biometria-y-como-afectan-a-la-proteccion-de-datos.mdx,AEPD 2026: La AEPD publica un listado | Derecho Artificial,La AEPD publica un listado con los equívocos más comunes relacionados con el uso de la biometría y 2026.,AEPD,Es,Publica
content/posts/2020-06-29-la-aepd-convoca-los-premios-proteccion-de-datos-2020-para-distinguir-las-mejores-practicas-en-diferentes-ambitos.mdx,AEPD 2026: La AEPD convoca los Premios | Derecho Artificial,La AEPD convoca los Premios Protección de Datos 2020 para distinguir las mejores prácticas en 2026.,AEPD,Es,Convoca
content/posts/2020-06-29-webinario-innovacion-proteccion-de-datos-y-salud-ii-bioetica-y-derecho-proteger-la-privacidad-en-la-sociedad-digital-post-covid-19.mdx,"AEPD 2026: Webinario ‘Innovación, | Derecho Artificial","Webinario ‘Innovación, protección de datos y salud (II)’. Bioética y Derecho. Proteger la privacidad.",AEPD,Es,Webinario
content/posts/2020-07-02-acceso-al-webinario-innovacion-proteccion-de-datos-y-salud-ii-bioetica-y-derecho-proteger-la-privacidad-en-la-sociedad-digital-postcovid-19.mdx,AEPD 2026: Acceso al webinario | Derecho Artificial,"Acceso al webinario ‘Innovación, protección de datos y salud (II)’. Bioética y Derecho. Proteger la.",AEPD,Es,Acceso
content/posts/2020-07-09-diez-razones-para-el-sharenting-responsable-campana-para-concienciar-sobre-el-uso-de-imagenes-de-menores-de-edad-en-internet.mdx,AEPD 2026: Diez razones para el | Derecho Artificial,"Diez razones para el sharenting responsable, campaña para concienciar sobre el uso de imágenes de menores.",AEPD,Es,Diez
content/posts/2020-07-09-la-agencia-analiza-la-proteccion-de-los-datos-personales-en-el-marco-de-la-covid-19-en-los-cursos-de-la-universidad-menendez-pelayo.mdx,AEPD 2026: La Agencia analiza la | Derecho Artificial,La Agencia analiza la protección de los datos personales en el marco de la COVID-19 en los cursos de.,AEPD,Es,Agencia
content/posts/2020-07-28-la-aepd-actualiza-su-guia-sobre-el-uso-de-cookies-para-adaptarla-a-las-nuevas-directrices-del-comite-europeo-de-proteccion-de-datos.mdx,AEPD 2026: La AEPD actualiza su Guía | Derecho Artificial,La AEPD actualiza su Guía sobre el uso de cookies para adaptarla a las nuevas directrices del Comité 2026.,AEPD,Es,Guia
content/posts/2020-07-31-comunicado-sobre-la-recogida-de-datos-personales-por-parte-de-los-establecimientos.mdx,AEPD 2026: Comunicado sobre la recogida | Derecho Artificial,"Comunicado sobre la recogida de datos personales por parte de los establecimientos AEPD Vie, 2026.",AEPD,Es,Comunicado
content/posts/2020-09-02-la-agencia-imparte-el-seminario-sobre-proteccion-de-datos-en-el-marco-de-la-covid-19-de-la-universidad-menendez-pelayo.mdx,AEPD 2026: La Agencia imparte el | Derecho Artificial,La Agencia imparte el seminario sobre protección de datos en el marco de la COVID-19 de la Universidad.,AEPD,Es,Agencia
content/posts/2020-09-14-la-aepd-publica-su-primera-memoria-de-responsabilidad-social.mdx,AEPD 2026: La AEPD publica su primera | Derecho Artificial,"La AEPD publica su primera Memoria de Responsabilidad Social AEPD Lun, 14/09/2020 El objetivo del 2026.",AEPD,Es,Publica
content/posts/2020-09-16-la-aepd-publica-recomendaciones-para-minimizar-los-riesgos-para-la-privacidad-en-la-navegacion-por-internet.mdx,AEPD 2026: La AEPD publica análisis y | Derecho Artificial,La AEPD publica recomendaciones para minimizar los riesgos para la privacidad en la navegación por 2026.,AEPD,Es,Publica
content/posts/2020-09-25-acceso-al-webinario-inteligencia-artificial-etica-y-auditable-buenas-y-malas-practicas-en-el-ciclo-mujer-y-ciencia.mdx,AEPD 2026: Acceso al webinario | Derecho Artificial,Acceso al webinario ‘Inteligencia artificial ética y auditable: buenas y malas prácticas’ en el ciclo.,AEPD,Es,Acceso
content/posts/2020-09-28-la-aepd-galardonada-con-el-premio-ciudadania-del-ministerio-de-politica-territorial-y-funcion-publica.mdx,"AEPD 2026: La AEPD, galardonada con el | Derecho Artificial","La AEPD, galardonada con el ‘Premio Ciudadanía’ del Ministerio de Política Territorial y Función 2026.",AEPD,Es,Galardonada
content/posts/2020-09-30-la-aepd-y-los-ministerios-de-educacion-e-igualdad-junto-a-pantallasamigas-ponen-en-marcha-la-campana-el-control-es-tuyo-que-no-te-controlen.mdx,AEPD 2026: La AEPD y los ministerios de | Derecho Artificial,"La AEPD y los ministerios de Educación e Igualdad, junto a PantallasAmigas, ponen en marcha la 2026.",AEPD,Es,Ministerios
content/posts/2020-10-08-la-aepd-publica-una-guia-para-facilitar-la-aplicacion-practica-de-la-proteccion-de-datos-por-defecto.mdx,AEPD 2026: La AEPD publica una guía | Derecho Artificial,La AEPD publica una guía para facilitar la aplicación práctica de la protección de datos por defecto AEPD 2026.,AEPD,Es,Guia
content/posts/2020-10-15-webinario-innovacion-proteccion-de-datos-y-transformacion-digital-el-futuro-de-la-ciberseguridad.mdx,"AEPD 2026: Webinario ‘Innovación, | Derecho Artificial","Webinario ‘Innovación, protección de datos y transformación digital: el futuro de la ciberseguridad’.",AEPD,Es,Webinario
content/posts/2020-10-22-la-aepd-publica-una-herramienta-para-ayudar-a-las-personas-responsables-a-decidir-si-deben-comunicar-una-brecha-de-seguridad-a-las-personas-afectadas.mdx,AEPD 2026: La AEPD publica una | Derecho Artificial,La AEPD publica una herramienta para ayudar a las personas responsables a decidir si deben comunicar 2026.,AEPD,Es,Publica
content/posts/2020-10-29-la-aepd-publica-los-resultados-de-su-plan-de-auditoria-sobre-la-contratacion-de-servicios-a-distancia-en-los-sectores-de-telecomunicaciones-y-energia.mdx,AEPD 2026: La AEPD publica los | Derecho Artificial,La AEPD publica los resultados de su plan de auditoría sobre la contratación de servicios a distancia 2026.,AEPD,Es,Publica
content/posts/2020-11-03-el-canal-informa-rgpd-se-redisena-para-ayudar-en-sus-funciones-a-los-delegados-de-proteccion-de-datos.mdx,AEPD 2026: El Canal INFORMA RGPD se | Derecho Artificial,El Canal INFORMA RGPD se rediseña para ayudar en sus funciones a los Delegados de Protección de Datos.,AEPD,Es,Canal
content/posts/2020-11-03-la-aepd-aprueba-el-primer-codigo-de-conducta-bajo-el-rgpd.mdx,RGPD 2026: La AEPD aprueba el primer | Derecho Artificial,"La AEPD aprueba el primer Código de Conducta bajo el RGPD AEPD Mar, 03/11/2020 El Código de Conducta de 2026.",RGPD,AEPD,Es
content/posts/2020-11-11-webinario-smart-cities-mas-alla-de-la-seguridad-la-privacidad-de-los-ciudadanos-en-el-ciclo-mujer-y-ciencia.mdx,AEPD 2026: Webinario ‘Smart cities: más | Derecho Artificial,"Webinario ‘Smart cities: más allá de la seguridad, la privacidad de los ciudadanos’ en el ciclo.",AEPD,Es,Webinario
content/posts/2020-11-19-la-aepd-publica-una-guia-que-analiza-el-uso-de-nuevas-tecnologias-en-las-administraciones-publicas.mdx,AEPD 2026: La AEPD publica una guía que | Derecho Artificial,La AEPD publica una guía que analiza el uso de nuevas tecnologías en las Administraciones Públicas AEPD 2026.,AEPD,Es,Guia
content/posts/2020-11-25-webinario-como-utiliza-los-datos-la-inteligencia-artificial-en-el-ciclo-mujer-y-ciencia.mdx,AEPD 2026: Webinario ‘¿Cómo utiliza los | Derecho Artificial,Webinario ‘¿Cómo utiliza los datos la Inteligencia Artificial?’ en el ciclo ‘Mujer y ciencia’ AEPD 2026.,AEPD,Es,Webinario
content/posts/2021-01-12-la-aepd-publica-una-guia-sobre-requisitos-en-auditorias-de-tratamientos-que-incluyen-inteligencia-artificial.mdx,AEPD 2026: La AEPD publica una guía | Derecho Artificial,La AEPD publica una guía sobre requisitos en auditorías de tratamientos que incluyen Inteligencia 2026.,AEPD,Es,Guia
content/posts/2021-01-14-la-aepd-ya-ha-cumplido-el-65-de-los-compromisos-adquiridos-en-su-plan-de-responsabilidad-social-2019-2024.mdx,AEPD 2026: La AEPD ya ha cumplido el | Derecho Artificial,La AEPD ya ha cumplido el 65% de los compromisos adquiridos en su Plan de Responsabilidad Social 2026.,AEPD,Es,Cumplido
content/posts/2021-01-21-la-aepd-lanza-un-pacto-digital-con-el-respaldo-de-las-principales-organizaciones-empresariales-fundaciones-asociaciones-de-medios-y-grupos-audiovisuales.mdx,AEPD 2026: La AEPD lanza un Pacto | Derecho Artificial,"La AEPD lanza un Pacto Digital con el respaldo de las principales organizaciones empresariales, 2026.",AEPD,Es,Lanza
content/posts/2021-01-21-presentacion-del-pacto-digital-para-la-proteccion-de-las-personas.mdx,AEPD 2026: Presentación del Pacto | Derecho Artificial,"Presentación del Pacto Digital para la Protección de las Personas AEPD Jue, 21/01/2021 El acto se 2026.",AEPD,Es,Presentación
content/posts/2021-01-28-la-aepd-publica-los-ganadores-de-los-premios-proteccion-de-datos-2020.mdx,AEPD 2026: La AEPD publica los | Derecho Artificial,"La AEPD publica los ganadores de los ‘Premios Protección de Datos 2020’ AEPD Jue, 28/01/2021 2026.",AEPD,Es,Publica
content/posts/2021-01-28-la-directora-de-la-agencia-mar-espana-presenta-la-campana-un-solo-clic-puede-arruinarte-la-vida-para-alertar-de-los-riesgos-de-difundir-contenidos-sexuales-o-violentos.mdx,"AEPD 2026: La directora de la Agencia, | Derecho Artificial","La directora de la Agencia, Mar España, presenta la campaña ‘Un solo clic puede arruinarte la vida’.",AEPD,Es,Directora
content/posts/2021-01-29-juan-carlos-campo-el-pacto-sera-un-valioso-instrumento-en-la-proteccion-del-derecho-a-la-privacidad-en-el-entorno-digital.mdx,AEPD 2026: Juan Carlos Campo: “El Pacto | Derecho Artificial,Juan Carlos Campo: “El Pacto será un valioso instrumento en la protección del derecho a la privacidad en.,AEPD,Es,Juan
content/posts/2021-03-02-la-aepd-renueva-sus-videotutoriales-para-ayudar-a-las-personas-usuarias-a-configurar-las-opciones-de-privacidad-en-sistemas-operativos-navegadores-redes-sociales-y-apps-mas-utilizadas.mdx,AEPD 2026: La AEPD renueva sus | Derecho Artificial,La AEPD renueva sus videotutoriales para ayudar a las personas usuarias a configurar las opciones de 2026.,AEPD,Es,Renueva
content/posts/2021-03-16-la-aepd-y-la-delegacion-del-gobierno-para-el-plan-nacional-sobre-drogas-organizan-una-jornada-digital-sobre-adicciones-tecnologicas.mdx,AEPD 2026: La AEPD y la Delegación del | Derecho Artificial,La AEPD y la Delegación del Gobierno para el Plan Nacional sobre Drogas organizan una jornada 2026.,AEPD,Es,Delegación
content/posts/2021-03-31-acceso-a-la-jornada-digital-sobre-adicciones-tecnologicas-organizada-por-la-aepd-y-la-delegacion-del-gobierno-para-el-plan-nacional-sobre-drogas.mdx,AEPD 2026: Acceso a la jornada digital | Derecho Artificial,Acceso a la jornada digital sobre adicciones tecnológicas organizada por la AEPD y la Delegación del 2026.,AEPD,Es,Acceso
content/posts/2021-04-06-la-agencia-espanola-de-proteccion-de-datos-publica-su-memoria-2020.mdx,AEPD 2026: La Agencia Española de | Derecho Artificial,"La Agencia Española de Protección de Datos publica su Memoria 2020 AEPD Mar, 06/04/2021 La actividad 2026.",AEPD,Es,Agencia
content/posts/2021-04-08-la-aepd-entrega-los-premios-proteccion-de-datos-2020-a-las-personas-y-entidades-mas-destacadas-en-la-promocion-de-este-derecho.mdx,AEPD 2026: La AEPD entrega los ‘Premios | Derecho Artificial,La AEPD entrega los ‘Premios Protección de Datos 2020’ a las personas y entidades más destacadas en la 2026.,AEPD,Es,Entrega
content/posts/2021-04-15-lo-paras-o-lo-pasas-nueva-iniciativa-de-la-agencia-para-fomentar-el-uso-del-canal-prioritario-para-denunciar-la-publicacion-en-internet-de-contenidos-sexuales-o-violentos.mdx,"AEPD 2026: ‘Lo paras o lo pasas’, nueva | Derecho Artificial","‘Lo paras o lo pasas’, nueva iniciativa de la Agencia para fomentar el uso del Canal Prioritario para.",AEPD,Es,Paras
content/posts/2021-04-27-materiales-de-difusion-de-la-iniciativa-lo-paras-o-lo-pasas.mdx,AEPD 2026: Materiales de difusión de la | Derecho Artificial,"Materiales de difusión de la iniciativa ‘Lo paras o lo pasas’ AEPD Mar, 27/04/2021 ‘Lo paras o lo 2026.",AEPD,Es,Materiales
content/posts/2021-05-18-la-aepd-publica-una-guia-sobre-proteccion-de-datos-y-relaciones-laborales.mdx,AEPD 2026: La AEPD publica una guía | Derecho Artificial,"La AEPD publica una guía sobre protección de datos y relaciones laborales AEPD Mar, 18/05/2021 La guía ha 2026.",AEPD,Es,Guia
content/posts/2021-05-19-la-agencia-imparte-el-seminario-privacidad-sostenibilidad-e-innovacion-durante-los-cursos-de-verano-de-la-universidad-menendez-pelayo.mdx,AEPD 2026: La Agencia imparte el | Derecho Artificial,"La Agencia imparte el seminario ‘Privacidad, sostenibilidad e innovación’ durante los cursos de verano.",AEPD,Es,Agencia
content/posts/2021-05-24-la-aepd-publica-una-nueva-version-de-su-guia-para-notificar-brechas-de-datos-personales.mdx,AEPD 2026: La AEPD publica una nueva | Derecho Artificial,"La AEPD publica una nueva versión de su guía para notificar brechas de datos personales AEPD Lun, 2026.",AEPD,Es,Guia
content/posts/2021-06-09-webinario-interfaz-cerebro-computador-y-proteccion-de-datos-cerebrales-en-el-ciclo-mujer-y-ciencia.mdx,AEPD 2026: Webinario ‘Interfaz | Derecho Artificial,Webinario ‘Interfaz cerebro-computador y protección de datos cerebrales’ en el ciclo ‘Mujer y.,AEPD,Es,Webinario
content/posts/2021-06-15-nuevo-formulario-de-notificacion-de-brechas-de-datos-personales.mdx,Brechas de datos 2026: Nuevo formulario | Derecho Artificial,"Nuevo formulario de notificación de brechas de datos personales AEPD Mar, 15/06/2021 Este 2026.",Brechas de Datos,AEPD,Es
content/posts/2021-06-23-la-agencia-presenta-una-nueva-guia-para-gestionar-el-riesgo-de-los-tratamientos-de-datos-y-realizar-evaluaciones-de-impacto-acceso-a-la-retransmision.mdx,AEPD 2026: La Agencia presenta una | Derecho Artificial,La Agencia presenta una nueva guía para gestionar el riesgo de los tratamientos de datos y realizar.,AEPD,Es,Guia
content/posts/2021-06-29-la-aepd-publica-una-nueva-guia-para-gestionar-el-riesgo-de-los-tratamientos-de-datos-personales-y-realizar-evaluaciones-de-impacto.mdx,AEPD 2026: La AEPD publica una nueva | Derecho Artificial,La AEPD publica una nueva guía para gestionar el riesgo de los tratamientos de datos personales y 2026.,AEPD,Es,Guia
content/posts/2021-07-09-la-aepd-galardonada-en-los-premios-nacionales-de-informatica-y-salud-2020-de-seis.mdx,"AEPD 2026: La AEPD, galardonada en los | Derecho Artificial","La AEPD, galardonada en los ‘Premios Nacionales de Informática y Salud 2020’ de SEIS AEPD Vie, 2026.",AEPD,Es,Galardonada
content/posts/2021-07-29-la-aepd-convoca-los-premios-proteccion-de-datos-2021-para-distinguir-las-mejores-practicas-en-la-promocion-de-este-derecho.mdx,AEPD 2026: La AEPD convoca los ‘Premios | Derecho Artificial,La AEPD convoca los ‘Premios Protección de Datos 2021’ para distinguir las mejores prácticas en la 2026.,AEPD,Es,Convoca
content/posts/2021-07-30-la-aepd-requiere-a-varias-ccaa-informacion-sobre-el-uso-del-certificado-de-vacunacion-para-acceder-a-establecimientos.mdx,AEPD 2026: La AEPD requiere a varias | Derecho Artificial,La AEPD requiere a varias CCAA información sobre el uso del certificado de vacunación para acceder a 2026.,AEPD,Es,Requiere
content/posts/2021-09-09-las-redes-sociales-no-son-un-juego-canal-prioritario.mdx,AEPD 2026: Las redes sociales no son un | Derecho Artificial,"Las redes sociales no son un juego – Canal prioritario AEPD Jue, 09/09/2021 2026.",AEPD,Es,Redes
content/posts/2021-11-05-conferencia-identidad-biometria-y-privacidad-del-ciclo-mujer-y-ciencia.mdx,"AEPD 2026: Conferencia ‘Identidad, | Derecho Artificial","Conferencia ‘Identidad, biometría y privacidad’ del ciclo ‘Mujer y ciencia’ AEPD Vie, 05/11/2021 2026.",AEPD,Es,Conferencia
content/posts/2021-11-19-conoce-tus-derechos-de-proteccion-de-datos.mdx,AEPD 2026: Conoce tus derechos de | Derecho Artificial,"Conoce tus derechos de protección de datos AEPD Vie, 19/11/2021 La normativa permite que puedas ejercer 2026.",AEPD,Es,Conoce
content/posts/2021-11-19-te-ayudamos-a-cumplir-con-la-normativa-de-proteccion-de-datos.mdx,AEPD 2026: Te ayudamos a cumplir con la | Derecho Artificial,"Te ayudamos a cumplir con la normativa de protección de datos AEPD Vie, 19/11/2021 La Agencia ofrece 2026.",AEPD,Es,Ayudamos
content/posts/2021-11-23-como-solicitar-la-retirada-de-contenidos-violentos-o-sexuales-de-internet-canal-prioritario.mdx,AEPD 2026: Cómo solicitar la retirada | Derecho Artificial,Cómo solicitar la retirada de contenidos violentos o sexuales de internet (Canal prioritario) 2026. AEPD.,AEPD,Es,Solicitar
content/posts/2021-11-25-la-directora-de-la-agencia-mar-espana-galardonada-con-el-trofeo-extraordinario-seguridad-tic-de-la-revista-red-seguridad.mdx,"AEPD 2026: La directora de la Agencia, | Derecho Artificial","La directora de la Agencia, Mar España, galardonada con el Trofeo Extraordinario Seguridad TIC de la.",AEPD,Es,Directora
content/posts/2021-11-29-conferencia-innovacion-proteccion-de-datos-y-transformacion-social-en-el-ciclo-mujer-y-ciencia.mdx,"AEPD 2026: Conferencia ‘Innovación, | Derecho Artificial","Conferencia ‘Innovación, protección de datos y transformación social’ en el ciclo ‘Mujer y.",AEPD,Es,Conferencia
content/posts/2022-01-18-la-aepd-y-el-alto-comisionado-contra-la-pobreza-infantil-se-alian-en-el-compromiso-para-cumplir-con-la-agenda-2030-y-los-ods.mdx,AEPD 2026: La AEPD y el Alto análisis y | Derecho Artificial,La AEPD y el Alto Comisionado contra la Pobreza Infantil se alían en el compromiso para cumplir con la 2026.,AEPD,Es,Alto
content/posts/2022-01-28-la-aepd-hace-publicos-los-ganadores-de-los-premios-proteccion-de-datos-2021-que-reconocen-las-mejores-practicas-y-las-iniciativas-mas-relevantes.mdx,AEPD 2026: La AEPD hace públicos los | Derecho Artificial,"La AEPD hace públicos los ganadores de los ‘Premios Protección de Datos 2021’, que reconocen las mejores 2026.",AEPD,Es,Hace
content/posts/2022-01-28-la-aepd-y-el-ministerio-de-consumo-lanzan-una-campana-con-consejos-para-actuar-ante-una-suplantacion-de-identidad.mdx,AEPD 2026: La AEPD y el Ministerio de | Derecho Artificial,La AEPD y el Ministerio de Consumo lanzan una campaña con consejos para actuar ante una 2026.,AEPD,Es,Ministerio
content/posts/2022-02-09-la-herramienta-de-ayuda-al-cumplimiento-facilita-rgpd-alcanza-el-millon-de-descargas.mdx,AEPD 2026: La herramienta de ayuda al | Derecho Artificial,"La herramienta de ayuda al cumplimiento Facilita RGPD alcanza el millón de descargas AEPD Mié, 09/02/2022 2026.",AEPD,Es,Guia
content/posts/2022-02-15-la-aepd-participa-en-la-primera-accion-europea-coordinada-para-analizar-el-uso-de-la-nube-en-el-sector-publico.mdx,AEPD 2026: La AEPD participa en la | Derecho Artificial,La AEPD participa en la primera acción europea coordinada para analizar el uso de la nube en el 2026.,AEPD,Es,Participa
content/posts/2022-02-17-la-aepd-publica-una-lista-de-verificacion-para-ayudar-a-los-responsables-a-realizar-evaluaciones-de-impacto.mdx,AEPD 2026: La AEPD publica una lista de | Derecho Artificial,La AEPD publica una lista de verificación para ayudar a los responsables a realizar evaluaciones de 2026.,AEPD,Es,Publica
content/posts/2022-02-23-presentacion-del-primer-codigo-de-conducta-sectorial-aprobado-por-la-agencia.mdx,AEPD 2026: Presentación del primer | Derecho Artificial,"Presentación del primer código de conducta sectorial aprobado por la Agencia AEPD Mié, 23/02/2022 2026.",AEPD,Es,Presentación
content/posts/2022-02-25-la-aepd-aprueba-el-primer-codigo-de-conducta-sectorial-desde-la-entrada-en-vigor-del-reglamento-de-proteccion-de-datos.mdx,AEPD 2026: La AEPD aprueba el primer | Derecho Artificial,La AEPD aprueba el primer código de conducta sectorial desde la entrada en vigor del Reglamento de 2026.,AEPD,Es,Aprueba
content/posts/2022-03-03-acceso-a-la-conferencia-gratuita-innovacion-privacidad-e-igualdad-en-el-ciclo-mujer-y-ciencia-16-de-marzo.mdx,AEPD 2026: Acceso a la conferencia | Derecho Artificial,"Acceso a la conferencia gratuita ‘Innovación, privacidad e igualdad’ en el ciclo ‘Mujer y ciencia’ – 16.",AEPD,Es,Acceso
content/posts/2022-03-07-comunicado-de-la-aepd-sobre-las-funciones-de-la-directora-de-la-agencia.mdx,AEPD 2026: Comunicado de la AEPD sobre | Derecho Artificial,"Comunicado de la AEPD sobre las funciones de la directora de la Agencia AEPD Lun, 07/03/2022 2026.",AEPD,Es,Comunicado
content/posts/2022-03-18-las-reclamaciones-presentadas-ante-la-aepd-aumentaron-un-35-en-2021.mdx,AEPD 2026: Las reclamaciones análisis y | Derecho Artificial,"Las reclamaciones presentadas ante la AEPD aumentaron un 35% en 2021 AEPD Vie, 18/03/2022 La 2026.",AEPD,Es,Reclamaciones
